9.284195303916931152e-02,3.299037693068385124e-03,2.747757434844970703e-01,3.254995448514819145e-03
9.271947294473648071e-02,3.256656927987933159e-03,2.744062840938568115e-01,3.224197775125503540e-03
9.285426884889602661e-02,3.218372585251927376e-03,2.743023931980133057e-01,3.197159618139266968e-03
9.303456544876098633e-02,3.178378799930214882e-03,2.740088403224945068e-01,3.168264403939247131e-03
9.349957108497619629e-02,3.140893531963229179e-03,2.740611135959625244e-01,3.142137778922915459e-03
9.400271624326705933e-02,3.103128401562571526e-03,2.738774120807647705e-01,3.115136176347732544e-03
9.478062391281127930e-02,3.061351133510470390e-03,2.737375199794769287e-01,3.085607429966330528e-03
9.561631828546524048e-02,3.028222592547535896e-03,2.737782895565032959e-01,3.062496893107891083e-03
9.678629785776138306e-02,2.986686537042260170e-03,2.735976576805114746e-01,3.033668734133243561e-03
9.805210679769515991e-02,2.953829476609826088e-03,2.738712131977081299e-01,3.010929096490144730e-03
9.940464794635772705e-02,2.921054838225245476e-03,2.739194333553314209e-01,2.988474676385521889e-03
1.011774837970733643e-01,2.885123249143362045e-03,2.741859853267669678e-01,2.963882405310869217e-03
1.029453650116920471e-01,2.853593789041042328e-03,2.744606733322143555e-01,2.942406339570879936e-03
1.048459038138389587e-01,2.824527677148580551e-03,2.750112414360046387e-01,2.922716550529003143e-03
1.070117279887199402e-01,2.793025923892855644e-03,2.752931118011474609e-01,2.901434199884533882e-03
1.094636246562004089e-01,2.761072246357798576e-03,2.756388485431671143e-01,2.879973966628313065e-03
1.118636876344680786e-01,2.733011730015277863e-03,2.760683596134185791e-01,2.861265093088150024e-03
1.146331876516342163e-01,2.703373320400714874e-03,2.765472531318664551e-01,2.841615816578269005e-03
1.177064627408981323e-01,2.672931179404258728e-03,2.769275903701782227e-01,2.821418689563870430e-03
1.212680637836456299e-01,2.640288323163986206e-03,2.771582603454589844e-01,2.799961948767304420e-03
1.246969550848007202e-01,2.612149110063910484e-03,2.776516973972320557e-01,2.781559247523546219e-03
1.283712089061737061e-01,2.584318630397319794e-03,2.781900763511657715e-01,2.763443160802125931e-03
1.328584849834442139e-01,2.552831312641501427e-03,2.787492871284484863e-01,2.743129385635256767e-03
1.371910125017166138e-01,2.524955896660685539e-03,2.793776392936706543e-01,2.725182566791772842e-03
1.416825950145721436e-01,2.498156856745481491e-03,2.800564765930175781e-01,2.708013402298092842e-03
1.465817689895629883e-01,2.470832550898194313e-03,2.807207405567169189e-01,2.690649824216961861e-03
1.516570001840591431e-01,2.444577170535922050e-03,2.814888954162597656e-01,2.674065763130784035e-03
1.576187908649444580e-01,2.415813738480210304e-03,2.823470532894134521e-01,2.656060736626386642e-03
1.638522744178771973e-01,2.387809101492166519e-03,2.832002639770507812e-01,2.638672944158315659e-03
1.704493910074234009e-01,2.360071754083037376e-03,2.839995324611663818e-01,2.621514722704887390e-03
1.772955060005187988e-01,2.333243610337376595e-03,2.848418653011322021e-01,2.605065237730741501e-03
1.841097921133041382e-01,2.308449707925319672e-03,2.858262956142425537e-01,2.590203657746315002e-03
1.916371285915374756e-01,2.282600384205579758e-03,2.867720127105712891e-01,2.574717858806252480e-03
2.005689293146133423e-01,2.253520302474498749e-03,2.875435352325439453e-01,2.556898631155490875e-03
2.106581628322601318e-01,2.222809707745909691e-03,2.882455587387084961e-01,2.538419328629970551e-03
2.191655337810516357e-01,2.198736881837248802e-03,2.889280021190643311e-01,2.524325856938958168e-03
