3.647461766377091408e-03,7.393132429569959641e-03,4.766535386443138123e-02,1.215239837765693665e-01,0.000000000000000000e+00
3.648641519248485565e-03,7.249607704579830170e-03,4.693916067481040955e-02,1.209441944956779480e-01,0.000000000000000000e+00
3.650337690487504005e-03,7.115836720913648605e-03,4.615879431366920471e-02,1.203804537653923035e-01,0.000000000000000000e+00
3.653229912742972374e-03,6.994314026087522507e-03,4.525559395551681519e-02,1.198343262076377869e-01,0.000000000000000000e+00
3.658369416370987892e-03,6.878815125674009323e-03,4.410141333937644958e-02,1.192650124430656433e-01,0.000000000000000000e+00
3.665564116090536118e-03,6.748193409293889999e-03,4.273018240928649902e-02,1.185817793011665344e-01,0.000000000000000000e+00
3.676553489640355110e-03,6.642983760684728622e-03,4.108207300305366516e-02,1.179377511143684387e-01,0.000000000000000000e+00
3.688335884362459183e-03,6.545058451592922211e-03,3.945567831397056580e-02,1.173055544495582581e-01,0.000000000000000000e+00
3.701140638440847397e-03,6.441578734666109085e-03,3.780823200941085815e-02,1.166224554181098938e-01,0.000000000000000000e+00
3.717116080224514008e-03,6.354453973472118378e-03,3.600176051259040833e-02,1.159603223204612732e-01,0.000000000000000000e+00
3.735339734703302383e-03,6.280036177486181259e-03,3.415159136056900024e-02,1.153210923075675964e-01,0.000000000000000000e+00
3.755282144993543625e-03,6.199006456881761551e-03,3.222287818789482117e-02,1.146240979433059692e-01,0.000000000000000000e+00
3.778384998440742493e-03,6.124099716544151306e-03,3.022503852844238281e-02,1.139080971479415894e-01,0.000000000000000000e+00
3.805669490247964859e-03,6.056859157979488373e-03,2.814696356654167175e-02,1.131681054830551147e-01,0.000000000000000000e+00
3.824443323537707329e-03,5.982796661555767059e-03,2.665583230555057526e-02,1.125252842903137207e-01,0.000000000000000000e+00
3.881316864863038063e-03,5.984231829643249512e-03,2.565171383321285248e-02,1.125850155949592590e-01,0.000000000000000000e+00
3.934782464057207108e-03,6.106209941208362579e-03,2.497370541095733643e-02,1.128352954983711243e-01,0.000000000000000000e+00
3.952853381633758545e-03,6.096543744206428528e-03,2.450786530971527100e-02,1.125418022274971008e-01,0.000000000000000000e+00
3.931832034140825272e-03,6.082915700972080231e-03,2.570346929132938385e-02,1.126378923654556274e-01,0.000000000000000000e+00
3.897915594279766083e-03,6.088033318519592285e-03,2.783934399485588074e-02,1.129655763506889343e-01,0.000000000000000000e+00
3.868348663672804832e-03,6.098250392824411392e-03,2.977248653769493103e-02,1.132918223738670349e-01,0.000000000000000000e+00
3.847657237201929092e-03,6.126009393483400345e-03,3.142726793885231018e-02,1.136223301291465759e-01,0.000000000000000000e+00
3.836276009678840637e-03,6.163894198834896088e-03,3.264569118618965149e-02,1.139115169644355774e-01,0.000000000000000000e+00
3.830945584923028946e-03,6.199285853654146194e-03,3.344589099287986755e-02,1.141127124428749084e-01,0.000000000000000000e+00
3.828871529549360275e-03,6.227423902601003647e-03,3.394502773880958557e-02,1.142222061753273010e-01,0.000000000000000000e+00
3.826079191640019417e-03,6.234465632587671280e-03,3.425288200378417969e-02,1.141781881451606750e-01,0.000000000000000000e+00
3.735627513378858566e-03,5.557263270020484924e-03,3.383522853255271912e-02,1.109595969319343567e-01,0.000000000000000000e+00
3.709951881319284439e-03,5.334601271897554398e-03,3.284503147006034851e-02,1.097586080431938171e-01,0.000000000000000000e+00
3.695822786539793015e-03,5.276195704936981201e-03,3.313273936510086060e-02,1.094727739691734314e-01,0.000000000000000000e+00
3.692334983497858047e-03,5.243018269538879395e-03,3.303823620080947876e-02,1.091965958476066589e-01,0.000000000000000000e+00
3.691605059430003166e-03,5.215239711105823517e-03,3.283217549324035645e-02,1.089162304997444153e-01,0.000000000000000000e+00
3.692792728543281555e-03,5.190732423216104507e-03,3.252553567290306091e-02,1.086331903934478760e-01,0.000000000000000000e+00
3.695072373375296593e-03,5.167318973690271378e-03,3.212412819266319275e-02,1.083462312817573547e-01,0.000000000000000000e+00
3.697912441566586494e-03,5.142054986208677292e-03,3.162235394120216370e-02,1.080303564667701721e-01,0.000000000000000000e+00
3.700433066114783287e-03,5.116824060678482056e-03,3.111797198653221130e-02,1.077033951878547668e-01,0.000000000000000000e+00
3.703005379065871239e-03,5.094526801258325577e-03,3.064460679888725281e-02,1.073899418115615845e-01,0.000000000000000000e+00
